date_,div,rrc_name,branch,sku_tp,sku_wh,coverage_rate
2025-05-09,01. див. Дальний Восток,Владивосток Склад,Владивосток Некрасовская ТП,18481,30317,60.96
2025-05-09,01. див. Дальний Восток,Прим Аэртон,Уссурийск 5-й км. ТП,12093,47283,25.58
2025-05-09,01. див. Дальний Восток,Хабаровск Склад,Благовещенск Набережная ТП,17579,43427,40.48
2025-05-09,01. див. Дальний Восток,Хабаровск Склад,Комсомольск Вокзальная ТП,14053,43427,32.36
2025-05-09,01. див. Дальний Восток,Хабаровск Склад,Хаб Проспект ТП,18147,43427,41.79
2025-05-09,01. див. Дальний Восток,Хабаровск Склад,Хаб Южный ТП,11573,43427,26.65
2025-05-09,02. див. Восточная Сибирь,Иркутск Склад,Ангарск ДСК ТП,9821,33288,29.5
2025-05-09,02. див. Восточная Сибирь,Иркутск Склад,Братск ТП Центр,14172,33288,42.57
2025-05-09,02. див. Восточная Сибирь,Иркутск Склад,Иркутск Баррикад ТП,16521,33288,49.63
2025-05-09,02. див. Восточная Сибирь,Иркутск Склад,Улан-Удэ Стрелка ТП,16799,33288,50.47
2025-05-09,02. див. Восточная Сибирь,Красноярск Склад,Абк Айсберг ТП,17225,53326,32.3
2025-05-09,02. див. Восточная Сибирь,Красноярск Склад,Кра ТК Планета Мебели ТП,19165,53326,35.94
2025-05-09,02. див. Восточная Сибирь,Красноярск Склад,Кра ТЦ Апельсин ТП,18690,53326,35.05
2025-05-09,02. див. Восточная Сибирь,Красноярск Склад,Кра ТЦ Красноярье ТП,18657,53326,34.99
2025-05-09,03. див. Западная Сибирь,Барнаул Склад,Бийск Технопоинт,17870,30086,59.4
2025-05-09,03. див. Западная Сибирь,Барнаул Склад,Новоалтайск Технопоинт,21146,30086,70.29
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,Белово Технопоинт,15945,45951,34.7
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,Кемерово Технопоинт,23861,45951,51.93
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,Кемерово Технопоинт ТЦ Проспект,17195,45951,37.42
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,Кемерово Технопоинт на Терешковой,15908,45951,34.62
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,Ленинск-Кузнецк Технопоинт,17258,45951,37.56
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,Новокузнецк Технопоинт,24902,45951,54.19
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,Новосиб Технопоинт ТРЦ Калейдоскоп,24636,45951,53.61
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,"Новосиб Технопоинт ТЦ ""Юпитер""",18129,45951,39.45
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,Новосиб Технопоинт ТЦ Калининский,17564,45951,38.22
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,Томск Технопоинт,23912,45951,52.04
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,Томск Технопоинт на Нахимова,19213,45951,41.81
2025-05-09,03. див. Западная Сибирь,Новосибирск Склад,Юрга Технопоинт,16799,45951,36.56
2025-05-09,03. див. Западная Сибирь,Омск Склад,Омск ГИПЕР Арена,5131,33483,15.32
2025-05-09,03. див. Западная Сибирь,Омск Склад,Омск Технопоинт Красный Путь ,15708,33483,46.91
2025-05-09,03. див. Западная Сибирь,Омск Склад,Омск Технопоинт ТЦ Европа,11219,33483,33.51
2025-05-09,03. див. Западная Сибирь,Омск Склад,Омск Технопоинт ТЦ Каскад,13741,33483,41.04
2025-05-09,04. див. Урал,Екатеринбург Склад,Екб Героев России ТП,19942,46358,43.02
2025-05-09,04. див. Урал,Екатеринбург Склад,Нижневартовск ТД Ланкорд ТП,14636,46358,31.57
2025-05-09,04. див. Урал,Екатеринбург Склад,Сургут Склад,10211,46358,22.03
2025-05-09,04. див. Урал,Екатеринбург Склад,Сургут ТК Империя ТП,12542,46358,27.05
2025-05-09,04. див. Урал,Екатеринбург Склад,Сургут ТП,16265,46358,35.09
2025-05-09,04. див. Урал,Екатеринбург Склад,Тюмень ТЦ Заречный двор ТП,17148,46358,36.99
2025-05-09,04. див. Урал,Екатеринбург Склад,Тюмень на Победы ТП,20082,46358,43.32
2025-05-09,04. див. Урал,Пермь Склад,Пермь Космонавтов ТП,8381,38287,21.89
2025-05-09,04. див. Урал,Пермь Склад,Пермь ТК Чкаловский ТП,15913,38287,41.56
2025-05-09,04. див. Урал,Пермь Склад,Пермь ТЦ Лайнер ТП,15767,38287,41.18
2025-05-09,04. див. Урал,Челябинск Склад,Магнитогорск ТП,8498,41754,20.35
2025-05-09,04. див. Урал,Челябинск Склад,ЧБ SPAR на Комсомольском ТП,12362,41754,29.61
2025-05-09,04. див. Урал,Челябинск Склад,ЧБ МОПРа ТП,18555,41754,44.44
2025-05-09,05. див. Юг,Краснодар Склад,Анапа на Таманской ТП,7958,49029,16.23
2025-05-09,05. див. Юг,Краснодар Склад,Владикавказ Весенняя ТП,14059,49029,28.67
2025-05-09,05. див. Юг,Краснодар Склад,Геленджик Кирова ТП,2616,49029,5.34
2025-05-09,05. див. Юг,Краснодар Склад,Гудермес Мега Сити ТП,4101,49029,8.36
2025-05-09,05. див. Юг,Краснодар Склад,Новомихайловский ТП ПВЗ Мира,3830,49029,7.81
2025-05-09,05. див. Юг,Краснодар Склад,Новороссийск Магазин-склад ДНС,14968,49029,30.53
2025-05-09,05. див. Юг,Краснодар Склад,Сочи Весёлое ТК Александровский ТП,5772,49029,11.77
2025-05-09,05. див. Юг,Краснодар Склад,Сочи Магазин-склад ДНС,18589,49029,37.91
2025-05-09,05. див. Юг,Ростов склад,Армавир Луначарского ТП,4325,49232,8.78
2025-05-09,05. див. Юг,Ростов склад,Волгодонск ТП ПВЗ Старый город,6619,49232,13.44
2025-05-09,05. див. Юг,Ростов склад,Донецк ТП М.Горького 31,8010,49232,16.27
2025-05-09,05. див. Юг,Ростов склад,Ейск ТП ПВЗ Мичурина 19,6557,49232,13.32
2025-05-09,05. див. Юг,Ростов склад,Матвеев Курган ПВЗ на Московской,9077,49232,18.44
2025-05-09,05. див. Юг,Ростов склад,Ростов Обсерваторная,6650,49232,13.51
2025-05-09,05. див. Юг,Ростов склад,Ростов Портовая 386 ТП,6618,49232,13.44
2025-05-09,05. див. Юг,Ростов склад,Ростов Ромашка ТП,1078,49232,2.19
2025-05-09,05. див. Юг,Ростов склад,Ростов ТП 50-летия Ростсельмаша,20658,49232,41.96
2025-05-09,05. див. Юг,Ростов склад,Ростов ТРЦ Орбита ТП,7231,49232,14.69
2025-05-09,05. див. Юг,Ростов склад,Ростов ТРЦ РИО ТП,6025,49232,12.24
2025-05-09,05. див. Юг,Ростов склад,Севастополь Ковпака ТП,14736,49232,29.93
2025-05-09,05. див. Юг,Ростов склад,Симферополь ТРЦ ФМ ТП,18354,49232,37.28
2025-05-09,05. див. Юг,Ростов склад,Симферополь ТЦ Виалаки ТП,6769,49232,13.75
2025-05-09,05. див. Юг,Ростов склад,Ставрополь Бруснева ТП,13888,49232,28.21
2025-05-09,05. див. Юг,Ростов склад,Таганрог ТП на Бульварной,12239,49232,24.86
2025-05-09,05. див. Юг,Ростов склад,Ялта Дарсановский ТП,8852,49232,17.98
2025-05-09,06. див. Средняя Волга,Самара Склад,Оренбург 70 лет ВЛКСМ ТП,13631,42737,31.9
2025-05-09,06. див. Средняя Волга,Самара Склад,Пенза ТЦ Лента ТП,12904,42737,30.19
2025-05-09,06. див. Средняя Волга,Самара Склад,Самара Магазин склад 5 просека,3827,42737,8.95
2025-05-09,06. див. Средняя Волга,Самара Склад,Самара Магазин склад на Лукачева,3262,42737,7.63
2025-05-09,06. див. Средняя Волга,Самара Склад,Самара ТЦ Империя ТП,16803,42737,39.32
